"mean_cycles","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26"
1548104799,23461048,1059,16459998,229519908,1175,168723065,60496228,443509878,1831,700710,1225070,12962,87200,1293080,155075769,151817167,3338387,32938189,17597,5140,192201,783888209,70167,33155,45288,265
1547229106.4,23463910,1216,16460041,229510450,998,168716028,60516921,443661440,1828,701010,1225572,12956,87383,1292997,154894750,151644595,3319544,32886058,17866,5044,106165,782021227,71256,122246,45315,264
1542515329.6,23467146,1068,16460187,229516862,967,168720654,60533450,443780569,1824,700632,1225171,12957,86955,1292618,155016068,151750955,3331132,32402720,17756,4968,76417,769808457,70865,35507,45289,263
1547861764,23470457,1085,16462567,229535019,907,168734013,60518104,443669481,1829,700811,1225206,12967,86929,1293031,155006253,151743690,3333348,32899950,17638,4947,102972,782751273,70174,6958,45300,265
1543077071,23473192,1060,16463557,229550397,1062,168745650,60519782,443681243,1834,700727,1225180,12964,87330,1293088,154969027,151710777,3327484,32410391,17916,5267,193531,771387173,71422,33048,45287,268
1543259504.8,23462163,1168,16457393,229503602,1033,168710950,60543614,443855629,1831,701109,1225765,12958,87819,1293140,155000715,151744123,3311656,32412677,17751,5227,106876,771433638,70718,121832,45288,264
1547768517.2,23481900,1183,16459368,229509646,1037,168714897,60501595,443548026,1831,700658,1225152,12959,87772,1292687,154950338,151700691,3329556,32423902,17572,5187,75732,771340884,70067,35841,45462,267
1543304964,23462919,1113,16463351,229514735,1116,168719230,60515194,443648049,1828,700743,1225197,12968,87402,1293108,155024507,151766473,3324580,32417144,17522,5196,103168,771412986,69857,5902,45290,265
1547912462,23463701,1249,16458993,229511029,1209,168716592,60510378,443613944,1836,701171,1225707,12963,88070,1294955,157351203,154014013,3374642,32414997,17553,5173,192078,771382131,70008,33095,45291,265
1557738613.2,23461773,1327,16459105,229486141,1335,168698144,60525518,443723369,1834,701025,1225589,12960,87535,1292707,155053414,151797128,3337300,33427635,17718,5259,107495,795562659,70616,715,45460,274
1542997667.6,23467275,1064,16462779,229521413,956,168723925,60529765,443754150,1827,700658,1225222,12959,87048,1293027,154893159,151636701,3331916,32415429,17617,5068,76106,771387539,70272,33274,45308,264
1543163349.2,23460484,1411,16462146,229522530,1365,168725057,60513989,443639449,1830,700704,1225185,12968,87553,1293043,155009964,151755838,3342331,32408125,17523,5085,102140,771217583,69772,37097,45293,262
1547860673.8,23459747,1333,16460947,229515380,1085,168719874,60516169,443656264,1829,700772,1225152,12960,86769,1292803,155005467,151743104,3323634,32914148,17765,5189,193426,783290744,70762,5830,45292,266
1548143510,23456258,892,16462458,229521317,997,168723898,61458973,450535293,1837,702547,1227951,12959,87469,1293114,154996938,151740183,3331665,32421162,17544,5106,105674,771634646,69866,121841,45288,265
1548380863.2,23471960,1253,16464087,229554300,1232,168748017,61468268,450602426,1832,702430,1227763,12960,87051,1293935,155011017,151753901,3340267,32427935,17572,5176,75502,771723493,69972,35518,45288,265
1543114410.2,23457226,1167,16462857,229552737,1065,168747338,60516734,443657432,1830,700427,1224842,12966,86709,1292526,154957805,151696740,3334956,32439230,17547,5124,103057,771581510,69936,5968,45290,267
1548113685.4,23452807,1129,16462178,229533745,1035,168732969,60520477,443687183,1835,700769,1225173,12964,87032,1293049,154962083,151703415,3323389,32421970,17498,5107,191440,771609339,69613,33559,45464,270
6050287.8,68496,4046,33510,1662782,4868,1149896,647558,4065518,676,398104,689525,55,54440,976137,2434336,3409166,37982,116765,5316,1392,27058,2803093,22016,1959,64463,1
946353719,21317399,1437,418166,235736306,2060,181829886,71685213,612962570,2616,2248801,3749028,14015,103238,3744347,186137398,185316794,95797,22596336,56353,22031,242974,418722311,225005,15488,75778,254
1536074240.4,41088326,1156,777133,448384576,1062,346191750,100350929,846289910,1874,909252,1544137,13201,91506,1705079,412478478,397120371,60584,42249877,19416,5687,110837,770239631,77303,125499,83892,266
1552656272.6,41355665,1103,762458,449342514,1024,346931399,100578621,848211005,1861,908859,1543234,13206,93340,1722637,425808661,409885662,62011,42394549,19301,5778,112366,771708955,76743,73032,84684,267
1557354232.2,41358992,1270,783720,449108801,1100,346750202,100564328,848089751,1864,908586,1542993,13206,92538,1727561,432285459,416070855,65284,43005096,19292,5734,89483,783872033,76895,8985,83923,263
1557095808.8,40720596,976,751327,442378642,975,341549780,102127161,861246591,1869,913183,1549793,13202,92387,1719893,425954709,410009412,61148,42940898,27575,9057,198286,782488397,111528,39382,84708,266
1542756713.4,40829747,1043,760015,442331236,953,341513532,100576043,848190466,1862,908974,1543480,13198,91402,1722339,425798377,409862668,62327,42309060,19907,5541,86572,771032901,79305,9075,83914,272
1548098457.6,40754729,1095,768194,442326866,1035,341509633,100579714,848220802,1865,909012,1543549,13200,92353,1728962,432504778,416278307,66511,42328581,19416,5845,112926,771581933,77178,124663,83963,264
1542870927.6,40734018,929,747413,442494870,1016,341639299,100508231,847617937,1856,908422,1542808,13206,91473,1720394,425936539,409992954,66407,42379773,20103,6087,206421,771806150,80089,39136,83904,262
1543287559.8,40798197,1111,749415,442519595,989,341659180,100602330,848410693,1865,908759,1543167,13211,91896,1719670,425950233,410005765,62490,42305166,19317,5778,115288,771668341,76865,8806,83927,264
1543091344.2,40514668,1117,756819,442305415,1488,341493609,100557549,848033991,1869,909082,1543625,13203,100560,2030118,426343559,410598772,64350,42330323,19282,5790,85223,771722997,76780,36482,83923,264
4558868,76607,4377,36127,1858220,5420,1283437,295747,1865970,712,183700,317383,37,42049,832288,2152984,2881404,31599,130103,5221,1444,25080,2090517,21307,1271,49791,2
750760462,14912655,1465,5245188,165645567,1970,126387948,37229122,312428916,2614,2296584,3857968,14242,101920,3739178,166203909,166310102,422097,18516610,55931,22562,274284,364058819,223286,16349,50591,274
1572813120.6,30439269,935,10666741,328877009,944,251223086,77328716,630640043,1968,858663,1479340,13599,92757,1591803,324035923,312633766,714456,40558791,18536,5543,110544,782216030,73935,126003,69754,270
1572128115.4,30556817,1107,10698013,329769699,1065,251906179,76405219,623223621,1892,832814,1432151,13458,92974,1586585,319684699,308465679,707516,41244864,18619,5582,193236,795988843,74101,72431,69830,269
1566753798.6,30066062,1034,10533256,324853465,871,248145931,76397254,623160804,1895,833374,1432843,13447,93247,1592644,324581842,313155271,718864,40635434,18552,5559,75615,783165165,73935,120555,69803,266
1557040825.8,30094231,1019,10528510,324662847,1057,248000239,76394691,623139269,1896,833245,1432584,13455,93266,1586704,319632725,308419429,707824,40059783,18895,5511,199999,771424127,75182,1706,69798,269
1562376556.8,30037093,988,10539052,324961472,1018,248227951,77554694,632573813,1906,836071,1436900,13455,93357,1587300,319726896,308512450,702030,40641761,18502,5635,111107,783508249,73708,126791,69289,262
1557240948.4,30114936,1180,10526408,324598936,1713,247951440,76414978,623304213,1896,833422,1432822,13448,91377,1587002,319830153,308595263,710755,40042173,18545,5616,81715,771457412,73889,35749,69867,273
1556962100.2,30067378,955,10533091,324764145,927,248077164,76387579,623079363,1891,832991,1432435,13443,92234,1587540,319498938,308283508,701767,40032755,18548,5622,109169,771391412,73875,118023,69828,269
1552581578.8,30115438,1092,10537331,324930025,1157,248204176,76382898,623043285,1899,833373,1432673,13451,93128,1586762,319670664,308454702,705159,40039543,18553,5540,199997,771499376,73871,7423,69292,263
1552460869.8,30018958,1321,10530210,324659378,969,247997164,75223082,613610948,1894,830077,1427912,13454,93420,1593539,324791271,313355241,717081,40044195,18445,5538,111230,771457142,73453,36491,69329,264
1556866983.8,30202422,1355,10530148,324722389,1154,248045465,76353560,622803007,1892,832722,1431987,13448,92066,1586683,319627573,308405271,712998,40002740,18642,5694,81735,771277366,74258,125639,69812,269
1562164853.8,29641641,1208,10362807,319733769,1181,244229782,76392817,623124926,1902,833489,1433030,13438,93478,1593381,324762915,313332584,722434,40636163,18967,5699,110907,783484665,75684,37358,69816,271
1562075406.2,30086059,1002,10536525,324799187,958,248104106,76399357,623177631,1893,833252,1432665,13446,91723,1587099,319485400,308268156,705552,40661433,18692,5594,199489,783595394,74416,7558,69810,268
1562048830.4,30063259,1117,10529731,324730611,916,248051508,77553473,632563672,1900,836272,1437216,13447,93014,1593555,324685616,313249311,711099,40053390,18553,5635,111379,771386308,73924,35012,69291,262
1567175830,30086377,1033,10528657,324746032,1065,248063455,76402984,623206728,1895,833144,1432648,13440,92814,1586887,319732122,308511785,702022,41299205,18544,5570,81312,795680479,73882,125742,69837,272
11690440,67871,4108,33133,2222400,4919,1546403,658764,4135326,672,402082,698194,55,42979,848624,2190269,2939827,31622,400465,81376,15069,378268,17630917,328463,2673,64504,0
860735865.4,17482853,1746,390872,189672575,2238,146628035,65749143,573188820,2594,2237202,3733746,14119,101468,3753769,177229045,178300211,97138,31181764,59044,23415,275936,579365855,235895,56323,57919,277
1530474195.4,39890472,1212,824100,422552924,1164,327136524,93940752,807123978,1876,894691,1523648,13319,91547,1706349,417198151,405259982,69532,42073748,20151,5849,88341,769839500,80361,6761,82671,272
1552706080.2,41272077,1466,847929,437134469,1338,338437017,95552810,820949668,1885,899797,1531019,13318,91232,1705723,418091359,406115750,69343,42154086,20460,6048,83370,771571261,81404,4975,83493,279
1567192724.6,41907775,1238,862786,443887697,1099,343670502,95573192,821125122,1886,899989,1531435,13308,91326,1709957,424746169,412539031,68609,42780307,20102,5770,92787,783229800,80092,16497,83505,279
1548055208.4,41248913,1136,854165,436892039,1098,338249024,94103642,808521742,1878,895614,1524912,13324,90822,1708286,424920245,412700456,67406,42129961,19421,5680,115310,771691503,77251,4604,82705,277
1548113946.6,41912374,1287,864092,443987241,933,343747479,94101432,808500104,1878,895486,1524972,13325,90984,1700618,418007865,406036046,69284,42146267,19534,5914,86210,771735644,77811,125461,82694,264
1547996232.4,41250421,1083,844179,437053360,1045,338374058,94082861,808343223,1874,895537,1524776,13310,91320,1703057,418117134,406139505,66779,42120305,19580,5992,194462,771659155,77940,39245,83428,271
1543316117.2,41250890,1205,846880,437095100,1023,338406329,94120238,808665451,1877,895924,1525385,13306,91899,1700602,418074539,406101759,70195,42145816,19374,5746,202077,771685083,77104,8897,82722,265
1543032007.8,41199150,1790,850377,436286450,1661,337760123,94091937,808421341,1880,895599,1524848,13324,91799,1700916,418143734,406163860,67408,42125605,19347,5736,115147,771774276,76934,36512,82721,262
1547909451.4,41230482,1218,848909,436670765,1094,338077374,94106238,808542705,1877,895416,1524746,13324,92311,1702495,418283824,406308188,70376,42834975,19818,5965,199221,783774880,78834,125662,82679,266
1548143217,41227980,1355,843407,437039770,1040,338363373,94092414,808425777,1879,895575,1524800,13315,90975,1701173,418264062,406279891,69509,42140765,19499,5979,113199,771741692,77544,38144,83433,267
789083.2,17193,298,5325,283531,410,191746,85118,528633,150,50187,88406,20,7999,105698,264047,394778,3833,20333,1355,213,6254,241578,5683,254,5835,0
900718485.8,10748195,1389,10248333,111092690,1904,80778656,20929992,155820398,2514,2043364,3434945,13706,95061,3598131,158067523,155281105,5949791,25741311,56280,22557,240877,497879631,224819,71367,40385,259
1566716218.4,17296925,976,16484038,171275153,885,124377439,46777098,324021957,1834,666146,1173336,12976,87256,1343397,247986105,234986684,9573979,41810233,18423,5270,84940,794358477,73497,37212,45229,270
1557469160.8,17332209,1117,16524050,171632008,1218,124636938,46849057,324518657,1834,666362,1173680,12978,87122,1344947,250096235,236967418,9621492,40619073,18112,5324,198267,771709401,72097,33193,45108,264
1572017977.2,17327140,1139,16522580,171622230,988,124629820,47566589,329452141,1839,667384,1175182,12971,86874,1345023,250113123,236980309,9596140,41265453,18532,5280,145030,783900078,73829,10432,45243,269
1552487553.2,17331954,1095,16519800,171659944,1050,124657189,46149204,319703985,1829,665379,1172161,12971,87276,1341593,246334488,233444485,9484799,40590746,19946,5731,85789,771129043,79515,70595,45235,267
1552705895.6,17327088,979,16520163,171614980,958,124624682,46154613,319740423,1830,665404,1172193,12975,87514,1342454,246320060,233433658,9475157,40615207,18293,4956,195583,771838619,72887,118257,45234,271
1547907017.6,17326836,1652,16524224,171631328,982,124636640,46149917,319708901,1834,665414,1172202,12975,86655,1342408,246278717,233381971,9447589,40638816,18045,5192,108284,771866154,71830,33320,45070,263
1552798142.4,17326684,1363,16525395,171652388,1107,124651749,46865178,324626539,1840,667010,1174675,12964,87719,1342469,246290204,233402918,9486714,40617422,18299,5318,78933,771865923,72841,123226,45078,265
1547841722.4,17324482,1118,16518667,171614710,981,124624469,46144358,319670264,1828,665424,1172210,12970,87722,1342248,246334278,233442429,9440819,40609767,18068,5220,105875,771669969,72013,37027,45068,262
1547965423.6,17334684,1100,16520083,171646315,850,124647529,46154096,319737027,1834,665400,1172139,12966,87482,1342489,246312904,233424574,9532418,40630580,18047,5220,195443,771774777,71790,5501,45068,264
1547889614.6,17335046,914,16517654,171620707,1146,124628744,46151959,319724301,1831,665661,1172310,12850,87459,1342488,246278614,233393415,9504252,40633179,18093,5139,108472,771903198,71961,33203,45083,264
1548003183.2,17333110,926,16521026,171655108,919,124653777,46157198,319757699,1830,665145,1171660,12966,87240,1342594,246257470,233367942,9497264,40626666,18362,5399,80741,771803247,73178,124129,45081,270
1547735507.6,17328541,981,16522621,171645246,1169,124646461,46155699,319747607,1831,665416,1172142,12965,87723,1342107,246299437,233407204,9480220,40624635,18206,5219,106953,771713887,72613,36176,45062,264
1548008077.2,17335449,1135,16520832,171645792,1241,124646840,46155772,319749441,1830,665454,1172175,12966,86720,1342524,246293550,233398515,9508086,40627769,19071,5477,201347,771833999,76025,5816,45068,264
1547815016.6,17339355,1110,16516450,171605487,992,124617801,46159003,319770850,1832,665431,1172221,12969,87457,1342550,246249483,233363175,9479788,40616568,18321,5183,109462,771813042,72910,33382,45120,263
1547887744.4,17335037,1099,16526197,171664599,1107,124660610,46165600,319815706,1830,665299,1172120,12953,87224,1342666,246286729,233394921,9503512,40623031,18240,5360,80064,771734163,72656,123341,45078,265
1547721587.6,17343385,968,16520868,171658885,928,124656656,46147180,319688761,1836,665392,1172140,12970,87436,1341639,246374715,233484555,9504905,40618507,18266,5240,106948,771711291,72712,42847,45118,270
1557522298.4,17588629,1418,16772215,174204319,1144,126508275,46155422,319745844,1830,665434,1172219,12969,87370,1342494,246280026,233392486,9454080,40621355,18127,5307,197041,771852377,72234,5587,45257,271
1547985159.2,17069971,1227,16270676,169067032,1308,122770847,46162362,319794474,1831,665858,1172785,12968,87435,1342516,246293143,233401245,9544059,40634126,18162,5280,108730,771932306,72272,35008,45246,268
1543166740.8,17064341,1314,16270547,169069622,950,122772532,46156587,319752980,1830,665288,1172083,12959,87964,1342702,246412019,233519478,9481668,40610073,18076,5195,78143,771779689,72015,5436,45081,264
